spec_path,disease_label,sound_label,source
./data/spectrograms\icbhi_178_1b2_Tc_mc_AKGC417L_c010.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b2_Tc_mc_AKGC417L_c011.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b3_Al_mc_AKGC417L_c000.npy,1,3,icbhi
./data/spectrograms\icbhi_178_1b3_Al_mc_AKGC417L_c001.npy,1,3,icbhi
./data/spectrograms\icbhi_178_1b3_Al_mc_AKGC417L_c002.npy,1,2,icbhi
./data/spectrograms\icbhi_178_1b3_Al_mc_AKGC417L_c003.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b3_Al_mc_AKGC417L_c004.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b3_Ar_mc_AKGC417L_c000.npy,1,1,icbhi
./data/spectrograms\icbhi_178_1b3_Ar_mc_AKGC417L_c001.npy,1,1,icbhi
./data/spectrograms\icbhi_178_1b3_Ar_mc_AKGC417L_c002.npy,1,3,icbhi
./data/spectrograms\icbhi_178_1b3_Ar_mc_AKGC417L_c003.npy,1,1,icbhi
./data/spectrograms\icbhi_178_1b3_Ar_mc_AKGC417L_c004.npy,1,1,icbhi
./data/spectrograms\icbhi_178_1b3_Lr_mc_AKGC417L_c000.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b3_Lr_mc_AKGC417L_c001.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b3_Lr_mc_AKGC417L_c002.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b3_Lr_mc_AKGC417L_c003.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b3_Lr_mc_AKGC417L_c004.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b3_Pl_mc_AKGC417L_c000.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b3_Pl_mc_AKGC417L_c001.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b3_Pl_mc_AKGC417L_c002.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b3_Pl_mc_AKGC417L_c003.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b3_Pl_mc_AKGC417L_c004.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b3_Pr_mc_AKGC417L_c000.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b3_Pr_mc_AKGC417L_c001.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b3_Pr_mc_AKGC417L_c002.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b3_Pr_mc_AKGC417L_c003.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b3_Pr_mc_AKGC417L_c004.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b3_Tc_mc_AKGC417L_c000.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b3_Tc_mc_AKGC417L_c001.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b3_Tc_mc_AKGC417L_c002.npy,1,1,icbhi
./data/spectrograms\icbhi_178_1b3_Tc_mc_AKGC417L_c003.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b3_Tc_mc_AKGC417L_c004.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b6_Al_mc_AKGC417L_c000.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b6_Al_mc_AKGC417L_c001.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b6_Al_mc_AKGC417L_c002.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b6_Al_mc_AKGC417L_c003.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b6_Al_mc_AKGC417L_c004.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b6_Al_mc_AKGC417L_c005.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b6_Al_mc_AKGC417L_c006.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b6_Al_mc_AKGC417L_c007.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b6_Ar_mc_AKGC417L_c000.npy,1,1,icbhi
./data/spectrograms\icbhi_178_1b6_Ar_mc_AKGC417L_c001.npy,1,1,icbhi
./data/spectrograms\icbhi_178_1b6_Ar_mc_AKGC417L_c002.npy,1,1,icbhi
./data/spectrograms\icbhi_178_1b6_Ar_mc_AKGC417L_c003.npy,1,1,icbhi
./data/spectrograms\icbhi_178_1b6_Ar_mc_AKGC417L_c004.npy,1,1,icbhi
./data/spectrograms\icbhi_178_1b6_Ar_mc_AKGC417L_c005.npy,1,1,icbhi
./data/spectrograms\icbhi_178_1b6_Ar_mc_AKGC417L_c006.npy,1,1,icbhi
./data/spectrograms\icbhi_178_1b6_Ar_mc_AKGC417L_c007.npy,1,1,icbhi
./data/spectrograms\icbhi_178_1b6_Ll_mc_AKGC417L_c000.npy,1,2,icbhi
./data/spectrograms\icbhi_178_1b6_Ll_mc_AKGC417L_c001.npy,1,2,icbhi
./data/spectrograms\icbhi_178_1b6_Ll_mc_AKGC417L_c002.npy,1,2,icbhi
./data/spectrograms\icbhi_178_1b6_Ll_mc_AKGC417L_c003.npy,1,2,icbhi
./data/spectrograms\icbhi_178_1b6_Ll_mc_AKGC417L_c004.npy,1,2,icbhi
./data/spectrograms\icbhi_178_1b6_Ll_mc_AKGC417L_c005.npy,1,2,icbhi
./data/spectrograms\icbhi_178_1b6_Ll_mc_AKGC417L_c006.npy,1,2,icbhi
./data/spectrograms\icbhi_178_1b6_Ll_mc_AKGC417L_c007.npy,1,2,icbhi
./data/spectrograms\icbhi_178_1b6_Lr_mc_AKGC417L_c000.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b6_Lr_mc_AKGC417L_c001.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b6_Lr_mc_AKGC417L_c002.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b6_Lr_mc_AKGC417L_c003.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b6_Lr_mc_AKGC417L_c004.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b6_Lr_mc_AKGC417L_c005.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b6_Lr_mc_AKGC417L_c006.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b6_Lr_mc_AKGC417L_c007.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b6_Pl_mc_AKGC417L_c000.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b6_Pl_mc_AKGC417L_c001.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b6_Pl_mc_AKGC417L_c002.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b6_Pl_mc_AKGC417L_c003.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b6_Pl_mc_AKGC417L_c004.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b6_Pl_mc_AKGC417L_c005.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b6_Pl_mc_AKGC417L_c006.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b6_Pl_mc_AKGC417L_c007.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b6_Pr_mc_AKGC417L_c000.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b6_Pr_mc_AKGC417L_c001.npy,1,2,icbhi
./data/spectrograms\icbhi_178_1b6_Pr_mc_AKGC417L_c002.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b6_Pr_mc_AKGC417L_c003.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b6_Pr_mc_AKGC417L_c004.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b6_Pr_mc_AKGC417L_c005.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b6_Pr_mc_AKGC417L_c006.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b6_Pr_mc_AKGC417L_c007.npy,1,2,icbhi
./data/spectrograms\icbhi_178_1b6_Tc_mc_AKGC417L_c000.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b6_Tc_mc_AKGC417L_c001.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b6_Tc_mc_AKGC417L_c002.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b6_Tc_mc_AKGC417L_c003.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b6_Tc_mc_AKGC417L_c004.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b6_Tc_mc_AKGC417L_c005.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b6_Tc_mc_AKGC417L_c006.npy,1,0,icbhi
./data/spectrograms\icbhi_178_1b6_Tc_mc_AKGC417L_c007.npy,1,0,icbhi
./data/spectrograms\icbhi_178_2b2_Al_mc_AKGC417L_c000.npy,1,1,icbhi
./data/spectrograms\icbhi_178_2b2_Al_mc_AKGC417L_c001.npy,1,1,icbhi
./data/spectrograms\icbhi_178_2b2_Al_mc_AKGC417L_c002.npy,1,1,icbhi
./data/spectrograms\icbhi_178_2b2_Al_mc_AKGC417L_c003.npy,1,0,icbhi
./data/spectrograms\icbhi_178_2b2_Al_mc_AKGC417L_c004.npy,1,1,icbhi
./data/spectrograms\icbhi_178_2b2_Al_mc_AKGC417L_c005.npy,1,0,icbhi
./data/spectrograms\icbhi_178_2b2_Al_mc_AKGC417L_c006.npy,1,1,icbhi
./data/spectrograms\icbhi_178_2b2_Al_mc_AKGC417L_c007.npy,1,1,icbhi
./data/spectrograms\icbhi_178_2b2_Al_mc_AKGC417L_c008.npy,1,1,icbhi
./data/spectrograms\icbhi_178_2b2_Al_mc_AKGC417L_c009.npy,1,0,icbhi
./data/spectrograms\icbhi_178_2b2_Ar_mc_AKGC417L_c000.npy,1,0,icbhi
./data/spectrograms\icbhi_178_2b2_Ar_mc_AKGC417L_c001.npy,1,0,icbhi
./data/spectrograms\icbhi_178_2b2_Ar_mc_AKGC417L_c002.npy,1,0,icbhi
./data/spectrograms\icbhi_178_2b2_Ar_mc_AKGC417L_c003.npy,1,1,icbhi
./data/spectrograms\icbhi_178_2b2_Ar_mc_AKGC417L_c004.npy,1,0,icbhi
./data/spectrograms\icbhi_178_2b2_Ar_mc_AKGC417L_c005.npy,1,1,icbhi
./data/spectrograms\icbhi_178_2b2_Ar_mc_AKGC417L_c006.npy,1,1,icbhi
./data/spectrograms\icbhi_178_2b2_Ar_mc_AKGC417L_c007.npy,1,1,icbhi
./data/spectrograms\icbhi_178_2b2_Ar_mc_AKGC417L_c008.npy,1,1,icbhi
./data/spectrograms\icbhi_178_2b2_Ar_mc_AKGC417L_c009.npy,1,1,icbhi
./data/spectrograms\icbhi_178_2b2_Lr_mc_AKGC417L_c000.npy,1,0,icbhi
./data/spectrograms\icbhi_178_2b2_Lr_mc_AKGC417L_c001.npy,1,0,icbhi
./data/spectrograms\icbhi_178_2b2_Lr_mc_AKGC417L_c002.npy,1,0,icbhi
./data/spectrograms\icbhi_178_2b2_Lr_mc_AKGC417L_c003.npy,1,0,icbhi
./data/spectrograms\icbhi_178_2b2_Lr_mc_AKGC417L_c004.npy,1,0,icbhi
./data/spectrograms\icbhi_178_2b2_Lr_mc_AKGC417L_c005.npy,1,0,icbhi
./data/spectrograms\icbhi_178_2b2_Lr_mc_AKGC417L_c006.npy,1,0,icbhi
./data/spectrograms\icbhi_178_2b2_Lr_mc_AKGC417L_c007.npy,1,0,icbhi
./data/spectrograms\icbhi_178_2b2_Lr_mc_AKGC417L_c008.npy,1,0,icbhi
./data/spectrograms\icbhi_178_2b2_Lr_mc_AKGC417L_c009.npy,1,0,icbhi
./data/spectrograms\icbhi_178_2b2_Pr_mc_AKGC417L_c000.npy,1,0,icbhi
./data/spectrograms\icbhi_178_2b2_Pr_mc_AKGC417L_c001.npy,1,0,icbhi
./data/spectrograms\icbhi_178_2b2_Pr_mc_AKGC417L_c002.npy,1,0,icbhi
./data/spectrograms\icbhi_178_2b2_Pr_mc_AKGC417L_c003.npy,1,0,icbhi
./data/spectrograms\icbhi_178_2b2_Pr_mc_AKGC417L_c004.npy,1,0,icbhi
./data/spectrograms\icbhi_178_2b2_Pr_mc_AKGC417L_c005.npy,1,0,icbhi
./data/spectrograms\icbhi_178_2b2_Pr_mc_AKGC417L_c006.npy,1,0,icbhi
./data/spectrograms\icbhi_178_2b2_Pr_mc_AKGC417L_c007.npy,1,0,icbhi
./data/spectrograms\icbhi_178_2b2_Pr_mc_AKGC417L_c008.npy,1,0,icbhi
./data/spectrograms\icbhi_178_2b2_Pr_mc_AKGC417L_c009.npy,1,0,icbhi
./data/spectrograms\icbhi_178_2b2_Tc_mc_AKGC417L_c000.npy,1,0,icbhi
./data/spectrograms\icbhi_178_2b2_Tc_mc_AKGC417L_c001.npy,1,0,icbhi
./data/spectrograms\icbhi_178_2b2_Tc_mc_AKGC417L_c002.npy,1,0,icbhi
./data/spectrograms\icbhi_178_2b2_Tc_mc_AKGC417L_c003.npy,1,0,icbhi
./data/spectrograms\icbhi_178_2b2_Tc_mc_AKGC417L_c004.npy,1,0,icbhi
./data/spectrograms\icbhi_178_2b2_Tc_mc_AKGC417L_c005.npy,1,0,icbhi
./data/spectrograms\icbhi_178_2b2_Tc_mc_AKGC417L_c006.npy,1,0,icbhi
./data/spectrograms\icbhi_178_2b2_Tc_mc_AKGC417L_c007.npy,1,0,icbhi
./data/spectrograms\icbhi_178_2b2_Tc_mc_AKGC417L_c008.npy,1,0,icbhi
./data/spectrograms\icbhi_178_2b2_Tc_mc_AKGC417L_c009.npy,1,0,icbhi
./data/spectrograms\icbhi_179_1b1_Al_sc_Meditron_c000.npy,0,1,icbhi
./data/spectrograms\icbhi_179_1b1_Al_sc_Meditron_c001.npy,0,3,icbhi
./data/spectrograms\icbhi_179_1b1_Al_sc_Meditron_c002.npy,0,1,icbhi
./data/spectrograms\icbhi_179_1b1_Al_sc_Meditron_c003.npy,0,0,icbhi
./data/spectrograms\icbhi_179_1b1_Al_sc_Meditron_c004.npy,0,0,icbhi
./data/spectrograms\icbhi_179_1b1_Al_sc_Meditron_c005.npy,0,0,icbhi
./data/spectrograms\icbhi_179_1b1_Al_sc_Meditron_c006.npy,0,0,icbhi
./data/spectrograms\icbhi_179_1b1_Al_sc_Meditron_c007.npy,0,0,icbhi
./data/spectrograms\icbhi_179_1b1_Tc_sc_Meditron_c000.npy,0,0,icbhi
./data/spectrograms\icbhi_179_1b1_Tc_sc_Meditron_c001.npy,0,0,icbhi
./data/spectrograms\icbhi_179_1b1_Tc_sc_Meditron_c002.npy,0,1,icbhi
./data/spectrograms\icbhi_179_1b1_Tc_sc_Meditron_c003.npy,0,0,icbhi
./data/spectrograms\icbhi_179_1b1_Tc_sc_Meditron_c004.npy,0,2,icbhi
./data/spectrograms\icbhi_179_1b1_Tc_sc_Meditron_c005.npy,0,1,icbhi
./data/spectrograms\icbhi_179_1b1_Tc_sc_Meditron_c006.npy,0,0,icbhi
./data/spectrograms\icbhi_180_1b4_Al_mc_AKGC417L_c000.npy,1,3,icbhi
./data/spectrograms\icbhi_180_1b4_Al_mc_AKGC417L_c001.npy,1,3,icbhi
./data/spectrograms\icbhi_180_1b4_Al_mc_AKGC417L_c002.npy,1,3,icbhi
./data/spectrograms\icbhi_180_1b4_Al_mc_AKGC417L_c003.npy,1,3,icbhi
./data/spectrograms\icbhi_180_1b4_Al_mc_AKGC417L_c004.npy,1,3,icbhi
./data/spectrograms\icbhi_180_1b4_Al_mc_AKGC417L_c005.npy,1,2,icbhi
./data/spectrograms\icbhi_180_1b4_Ar_mc_AKGC417L_c000.npy,1,3,icbhi
./data/spectrograms\icbhi_180_1b4_Ar_mc_AKGC417L_c001.npy,1,3,icbhi
./data/spectrograms\icbhi_180_1b4_Ar_mc_AKGC417L_c002.npy,1,3,icbhi
./data/spectrograms\icbhi_180_1b4_Ar_mc_AKGC417L_c003.npy,1,3,icbhi
./data/spectrograms\icbhi_180_1b4_Ar_mc_AKGC417L_c004.npy,1,3,icbhi
./data/spectrograms\icbhi_180_1b4_Ar_mc_AKGC417L_c005.npy,1,1,icbhi
./data/spectrograms\icbhi_180_1b4_Lr_mc_AKGC417L_c000.npy,1,3,icbhi
./data/spectrograms\icbhi_180_1b4_Lr_mc_AKGC417L_c001.npy,1,3,icbhi
./data/spectrograms\icbhi_180_1b4_Lr_mc_AKGC417L_c002.npy,1,3,icbhi
./data/spectrograms\icbhi_180_1b4_Lr_mc_AKGC417L_c003.npy,1,3,icbhi
./data/spectrograms\icbhi_180_1b4_Lr_mc_AKGC417L_c004.npy,1,3,icbhi
./data/spectrograms\icbhi_180_1b4_Lr_mc_AKGC417L_c005.npy,1,1,icbhi
./data/spectrograms\icbhi_180_1b4_Pl_mc_AKGC417L_c000.npy,1,3,icbhi
./data/spectrograms\icbhi_180_1b4_Pl_mc_AKGC417L_c001.npy,1,3,icbhi
./data/spectrograms\icbhi_180_1b4_Pl_mc_AKGC417L_c002.npy,1,3,icbhi
./data/spectrograms\icbhi_180_1b4_Pl_mc_AKGC417L_c003.npy,1,3,icbhi
./data/spectrograms\icbhi_180_1b4_Pl_mc_AKGC417L_c004.npy,1,3,icbhi
./data/spectrograms\icbhi_180_1b4_Pl_mc_AKGC417L_c005.npy,1,1,icbhi
./data/spectrograms\icbhi_180_1b4_Pr_mc_AKGC417L_c000.npy,1,3,icbhi
./data/spectrograms\icbhi_180_1b4_Pr_mc_AKGC417L_c001.npy,1,3,icbhi
./data/spectrograms\icbhi_180_1b4_Pr_mc_AKGC417L_c002.npy,1,3,icbhi
./data/spectrograms\icbhi_180_1b4_Pr_mc_AKGC417L_c003.npy,1,3,icbhi
./data/spectrograms\icbhi_180_1b4_Pr_mc_AKGC417L_c004.npy,1,3,icbhi
./data/spectrograms\icbhi_180_1b4_Pr_mc_AKGC417L_c005.npy,1,1,icbhi
./data/spectrograms\icbhi_181_1b1_Ar_mc_LittC2SE_c000.npy,1,0,icbhi
./data/spectrograms\icbhi_181_1b1_Ar_mc_LittC2SE_c001.npy,1,0,icbhi
./data/spectrograms\icbhi_181_1b1_Ar_mc_LittC2SE_c002.npy,1,0,icbhi
./data/spectrograms\icbhi_181_1b1_Ar_mc_LittC2SE_c003.npy,1,0,icbhi
./data/spectrograms\icbhi_181_1b1_Tc_mc_LittC2SE_c000.npy,1,0,icbhi
./data/spectrograms\icbhi_181_1b1_Tc_mc_LittC2SE_c001.npy,1,0,icbhi
./data/spectrograms\icbhi_181_1b1_Tc_mc_LittC2SE_c002.npy,1,0,icbhi
./data/spectrograms\icbhi_181_1b1_Tc_mc_LittC2SE_c003.npy,1,0,icbhi
./data/spectrograms\icbhi_181_1b2_Ar_mc_LittC2SE_c000.npy,1,1,icbhi
./data/spectrograms\icbhi_181_1b2_Ar_mc_LittC2SE_c001.npy,1,1,icbhi
./data/spectrograms\icbhi_181_1b2_Ar_mc_LittC2SE_c002.npy,1,0,icbhi
./data/spectrograms\icbhi_181_1b2_Ar_mc_LittC2SE_c003.npy,1,0,icbhi
./data/spectrograms\icbhi_181_1b3_Tc_mc_LittC2SE_c000.npy,1,0,icbhi
./data/spectrograms\icbhi_181_1b3_Tc_mc_LittC2SE_c001.npy,1,0,icbhi
./data/spectrograms\icbhi_181_1b3_Tc_mc_LittC2SE_c002.npy,1,0,icbhi
./data/spectrograms\icbhi_181_1b3_Tc_mc_LittC2SE_c003.npy,1,0,icbhi
./data/spectrograms\icbhi_181_1b3_Tc_mc_LittC2SE_c004.npy,1,0,icbhi
./data/spectrograms\icbhi_182_1b1_Tc_sc_Meditron_c000.npy,0,1,icbhi
./data/spectrograms\icbhi_182_1b1_Tc_sc_Meditron_c001.npy,0,1,icbhi
./data/spectrograms\icbhi_182_1b1_Tc_sc_Meditron_c002.npy,0,0,icbhi
./data/spectrograms\icbhi_182_1b1_Tc_sc_Meditron_c003.npy,0,1,icbhi
./data/spectrograms\icbhi_182_1b1_Tc_sc_Meditron_c004.npy,0,0,icbhi
./data/spectrograms\icbhi_182_1b1_Tc_sc_Meditron_c005.npy,0,1,icbhi
./data/spectrograms\icbhi_182_1b1_Tc_sc_Meditron_c006.npy,0,1,icbhi
./data/spectrograms\icbhi_183_1b1_Pl_sc_Meditron_c000.npy,0,1,icbhi
./data/spectrograms\icbhi_183_1b1_Pl_sc_Meditron_c001.npy,0,0,icbhi
./data/spectrograms\icbhi_183_1b1_Pl_sc_Meditron_c002.npy,0,1,icbhi
./data/spectrograms\icbhi_183_1b1_Pl_sc_Meditron_c003.npy,0,0,icbhi
./data/spectrograms\icbhi_183_1b1_Tc_sc_Meditron_c000.npy,0,0,icbhi
./data/spectrograms\icbhi_183_1b1_Tc_sc_Meditron_c001.npy,0,0,icbhi
./data/spectrograms\icbhi_183_1b1_Tc_sc_Meditron_c002.npy,0,0,icbhi
./data/spectrograms\icbhi_183_1b1_Tc_sc_Meditron_c003.npy,0,0,icbhi
./data/spectrograms\icbhi_184_1b1_Ar_sc_Meditron_c000.npy,0,0,icbhi
./data/spectrograms\icbhi_184_1b1_Ar_sc_Meditron_c001.npy,0,0,icbhi
./data/spectrograms\icbhi_184_1b1_Ar_sc_Meditron_c002.npy,0,0,icbhi
./data/spectrograms\icbhi_184_1b1_Ar_sc_Meditron_c003.npy,0,0,icbhi
./data/spectrograms\icbhi_184_1b1_Ar_sc_Meditron_c004.npy,0,0,icbhi
./data/spectrograms\icbhi_184_1b1_Ar_sc_Meditron_c005.npy,0,0,icbhi
./data/spectrograms\icbhi_184_1b1_Ar_sc_Meditron_c006.npy,0,0,icbhi
./data/spectrograms\icbhi_184_1b1_Ar_sc_Meditron_c007.npy,0,0,icbhi
./data/spectrograms\icbhi_185_1b1_Al_sc_Litt3200_c000.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Al_sc_Litt3200_c001.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Al_sc_Litt3200_c002.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Al_sc_Litt3200_c003.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Al_sc_Litt3200_c004.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Al_sc_Litt3200_c005.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Al_sc_Litt3200_c006.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Ar_sc_Litt3200_c000.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Ar_sc_Litt3200_c001.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Ar_sc_Litt3200_c002.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Ar_sc_Litt3200_c003.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Ar_sc_Litt3200_c004.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Ar_sc_Litt3200_c005.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Ar_sc_Litt3200_c006.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Ar_sc_Litt3200_c007.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Ar_sc_Litt3200_c008.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Ar_sc_Litt3200_c009.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Ar_sc_Litt3200_c010.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Ll_sc_Litt3200_c000.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Ll_sc_Litt3200_c001.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Ll_sc_Litt3200_c002.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Ll_sc_Litt3200_c003.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Ll_sc_Litt3200_c004.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Ll_sc_Litt3200_c005.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Ll_sc_Litt3200_c006.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Ll_sc_Litt3200_c007.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Ll_sc_Litt3200_c008.npy,1,2,icbhi
./data/spectrograms\icbhi_185_1b1_Ll_sc_Litt3200_c009.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Lr_sc_Litt3200_c000.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Lr_sc_Litt3200_c001.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Lr_sc_Litt3200_c002.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Lr_sc_Litt3200_c003.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Lr_sc_Litt3200_c004.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Lr_sc_Litt3200_c005.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Lr_sc_Litt3200_c006.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Pl_sc_Litt3200_c000.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Pl_sc_Litt3200_c001.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Pl_sc_Litt3200_c002.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Pl_sc_Litt3200_c003.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Pl_sc_Litt3200_c004.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Pl_sc_Litt3200_c005.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Pl_sc_Litt3200_c006.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Pl_sc_Litt3200_c007.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Pl_sc_Litt3200_c008.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Pr_sc_Litt3200_c000.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Pr_sc_Litt3200_c001.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Pr_sc_Litt3200_c002.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Pr_sc_Litt3200_c003.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Pr_sc_Litt3200_c004.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Pr_sc_Litt3200_c005.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Pr_sc_Litt3200_c006.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Pr_sc_Litt3200_c007.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Pr_sc_Litt3200_c008.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Pr_sc_Litt3200_c009.npy,1,0,icbhi
./data/spectrograms\icbhi_185_1b1_Pr_sc_Litt3200_c010.npy,1,0,icbhi
./data/spectrograms\icbhi_186_2b2_Al_mc_AKGC417L_c000.npy,1,2,icbhi
./data/spectrograms\icbhi_186_2b2_Al_mc_AKGC417L_c001.npy,1,0,icbhi
./data/spectrograms\icbhi_186_2b2_Al_mc_AKGC417L_c002.npy,1,0,icbhi
./data/spectrograms\icbhi_186_2b2_Al_mc_AKGC417L_c003.npy,1,0,icbhi
./data/spectrograms\icbhi_186_2b2_Al_mc_AKGC417L_c004.npy,1,0,icbhi
./data/spectrograms\icbhi_186_2b2_Ar_mc_AKGC417L_c000.npy,1,1,icbhi
./data/spectrograms\icbhi_186_2b2_Ar_mc_AKGC417L_c001.npy,1,1,icbhi
./data/spectrograms\icbhi_186_2b2_Ar_mc_AKGC417L_c002.npy,1,1,icbhi
./data/spectrograms\icbhi_186_2b2_Ar_mc_AKGC417L_c003.npy,1,1,icbhi
./data/spectrograms\icbhi_186_2b2_Ar_mc_AKGC417L_c004.npy,1,1,icbhi
./data/spectrograms\icbhi_186_2b2_Lr_mc_AKGC417L_c000.npy,1,1,icbhi
